File Version;BWSpec 3.24u_57
Date;2020-10-05 17:44:24
title;LNR
model;BTC112
c code;LNR
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;2047
step;1
units;1
bkcolor;16777215
show_mode;0
data_mode;0
pixel_mode;0
intigration times;5000
average number;1
time_multiply;1
spectrometer_type ;14
yaxis;0
yaxis_min;0
yaxis_max;40000
xaxis;0
xaxis_min;1135
xaxis_max;1210
irrands_DispWLMin;100
irrands_DispWLMax;1000
yaxis_min_6;0
yaxis_max_6;65535
irradiance_unit;2
coefs_a0;56.4727032153169
coefs_a1;0.527519096310243
coefs_a2;-4.78162174181729E-5
coefs_a3;-2.53245126997529E-9
coefs_b0;-128.921959967585
coefs_b1;2.06327521902494
coefs_b2;-0.000259814230350486
coefs_b3;6.61070614724896E-7
all_data_save;1
select_option;-1
interval_time;50
pixel_num;2048
sel_pixel_start;0
sel_pixel_end;2047
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;697
vertical_line4;697
vertical_line3_wv;450
vertical_line4_wv;450
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(uW/cm^2/nm);Irradiance_2(uW/cm^2/nm);Irradiance_3(uW/cm^2/nm)
432;275.23;36333;-36333;0.0000;65535.0000;1224.0000;1224.0000;1.8677;1.7287E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
433;275.72;36269;-36269;0.0000;65535.0000;1019.0000;1019.0000;1.5549;1.8083E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
434;276.20;36205;-36205;0.0000;65535.0000;2244.0000;2244.0000;3.4241;1.4655E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
435;276.69;36142;-36142;0.0000;65535.0000;1129.0000;1129.0000;1.7227;1.7638E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
436;277.17;36079;-36079;0.0000;65535.0000;1143.0000;1143.0000;1.7441;1.7584E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
437;277.66;36016;-36016;0.0000;65535.0000;1121.0000;1121.0000;1.7105;1.7669E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
438;278.14;35953;-35953;0.0000;65535.0000;1207.0000;1207.0000;1.8418;1.7348E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
439;278.62;35891;-35891;0.0000;65535.0000;1176.0000;1176.0000;1.7945;1.7461E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
440;279.11;35828;-35828;0.0000;65535.0000;1128.0000;1128.0000;1.7212;1.7642E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
441;279.59;35766;-35766;0.0000;65535.0000;996.0000;996.0000;1.5198;1.8182E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
442;280.08;35705;-35705;0.0000;65535.0000;1100.0000;1100.0000;1.6785;1.7751E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
443;280.56;35643;-35643;0.0000;65535.0000;1215.0000;1215.0000;1.8540;1.7319E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
444;281.04;35582;-35582;0.0000;65535.0000;1224.0000;1224.0000;1.8677;1.7287E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
445;281.53;35521;-35521;0.0000;65535.0000;1066.0000;1066.0000;1.6266;1.7887E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
446;282.01;35460;-35460;0.0000;65535.0000;1183.0000;1183.0000;1.8051;1.7435E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
447;282.49;35399;-35399;0.0000;65535.0000;2017.0000;2017.0000;3.0777;1.5118E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
448;282.98;35339;-35339;0.0000;65535.0000;1042.0000;1042.0000;1.5900;1.7986E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
449;283.46;35278;-35278;0.0000;65535.0000;1013.0000;1013.0000;1.5457;1.8109E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
450;283.94;35218;-35218;0.0000;65535.0000;1222.0000;1222.0000;1.8647;1.7294E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
451;284.43;35159;-35159;0.0000;65535.0000;1150.0000;1150.0000;1.7548;1.7558E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
452;284.91;35099;-35099;0.0000;65535.0000;1108.0000;1108.0000;1.6907;1.7719E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
453;285.39;35040;-35040;0.0000;65535.0000;1146.0000;1146.0000;1.7487;1.7573E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
454;285.87;34980;-34980;0.0000;65535.0000;1295.0000;1295.0000;1.9760;1.7042E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
455;286.36;34922;-34922;0.0000;65535.0000;1097.0000;1097.0000;1.6739;1.7763E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
456;286.84;34863;-34863;0.0000;65535.0000;1149.0000;1149.0000;1.7533;1.7562E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
457;287.32;34804;-34804;0.0000;65535.0000;1042.0000;1042.0000;1.5900;1.7986E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
458;287.80;34746;-34746;0.0000;65535.0000;1129.0000;1129.0000;1.7227;1.7638E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
459;288.29;34688;-34688;0.0000;65535.0000;1010.0000;1010.0000;1.5412;1.8122E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
460;288.77;34630;-34630;0.0000;65535.0000;1903.0000;1903.0000;2.9038;1.5370E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
461;289.25;34572;-34572;0.0000;65535.0000;982.0000;982.0000;1.4984;1.8244E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
462;289.73;34515;-34515;0.0000;65535.0000;1170.0000;1170.0000;1.7853;1.7483E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
463;290.21;34458;-34458;0.0000;65535.0000;1196.0000;1196.0000;1.8250;1.7387E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
464;290.69;34400;-34400;0.0000;65535.0000;1140.0000;1140.0000;1.7395;1.7596E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
465;291.18;34344;-34344;0.0000;65535.0000;1032.0000;1032.0000;1.5747;1.8028E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
466;291.66;34287;-34287;0.0000;65535.0000;1102.0000;1102.0000;1.6815;1.7743E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
467;292.14;34230;-34230;0.0000;65535.0000;1007.0000;1007.0000;1.5366;1.8134E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
468;292.62;34174;-34174;0.0000;65535.0000;1176.0000;1176.0000;1.7945;1.7461E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
469;293.10;34118;-34118;0.0000;65535.0000;1214.0000;1214.0000;1.8524;1.7323E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
470;293.58;34062;-34062;0.0000;65535.0000;1119.0000;1119.0000;1.7075;1.7676E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
471;294.06;34006;-34006;0.0000;65535.0000;1191.0000;1191.0000;1.8173;1.7406E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
472;294.54;33951;-33951;0.0000;65535.0000;1215.0000;1215.0000;1.8540;1.7319E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
473;295.02;33896;-33896;0.0000;65535.0000;1157.0000;1157.0000;1.7655;1.7531E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
474;295.50;33841;-33841;0.0000;65535.0000;1252.0000;1252.0000;1.9104;1.7189E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
475;295.98;33786;-33786;0.0000;65535.0000;1109.0000;1109.0000;1.6922;1.7715E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
476;296.46;33731;-33731;0.0000;65535.0000;1188.0000;1188.0000;1.8128;1.7417E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
477;296.94;33676;-33676;0.0000;65535.0000;1192.0000;1192.0000;1.8189;1.7402E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
478;297.43;33622;-33622;0.0000;65535.0000;1132.0000;1132.0000;1.7273;1.7626E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
479;297.91;33568;-33568;0.0000;65535.0000;1720.0000;1720.0000;2.6246;1.5809E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
480;298.38;33514;-33514;0.0000;65535.0000;1567.0000;1567.0000;2.3911;1.6214E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
481;298.86;33460;-33460;0.0000;65535.0000;1131.0000;1131.0000;1.7258;1.7630E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
482;299.34;33406;-33406;0.0000;65535.0000;977.0000;977.0000;1.4908;1.8266E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
483;299.82;33353;-33353;0.0000;65535.0000;1270.0000;1270.0000;1.9379;1.7127E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
484;300.30;33300;-33300;0.0000;65535.0000;1125.0000;1125.0000;1.7166;1.7653E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
485;300.78;33247;-33247;0.0000;65535.0000;1188.0000;1188.0000;1.8128;1.7417E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
486;301.26;33194;-33194;0.0000;65535.0000;1318.0000;1318.0000;2.0111;1.6966E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
487;301.74;33141;-33141;0.0000;65535.0000;1028.0000;1028.0000;1.5686;1.8045E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
488;302.22;33088;-33088;0.0000;65535.0000;1230.0000;1230.0000;1.8769;1.7266E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
489;302.70;33036;-33036;0.0000;65535.0000;1091.0000;1091.0000;1.6648;1.7786E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
490;303.18;32984;-32984;0.0000;65535.0000;1082.0000;1082.0000;1.6510;1.7822E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
491;303.66;32932;-32932;0.0000;65535.0000;2553.0000;2553.0000;3.8956;1.4094E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
492;304.14;32880;-32880;0.0000;65535.0000;1082.0000;1082.0000;1.6510;1.7822E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
493;304.61;32828;-32828;0.0000;65535.0000;1222.0000;1222.0000;1.8647;1.7294E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
494;305.09;32777;-32777;0.0000;65535.0000;1037.0000;1037.0000;1.5824;1.8007E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
495;305.57;32726;-32726;0.0000;65535.0000;1113.0000;1113.0000;1.6983;1.7700E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
496;306.05;32674;-32674;0.0000;65535.0000;1124.0000;1124.0000;1.7151;1.7657E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
497;306.53;32623;-32623;0.0000;65535.0000;1165.0000;1165.0000;1.7777;1.7501E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
498;307.01;32573;-32573;0.0000;65535.0000;979.0000;979.0000;1.4939;1.8257E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
499;307.48;32522;-32522;0.0000;65535.0000;1160.0000;1160.0000;1.7700;1.7520E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
500;307.96;32472;-32472;0.0000;65535.0000;1180.0000;1180.0000;1.8006;1.7446E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
501;308.44;32421;-32421;0.0000;65535.0000;1196.0000;1196.0000;1.8250;1.7387E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
502;308.92;32371;-32371;0.0000;65535.0000;1012.0000;1012.0000;1.5442;1.8113E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
503;309.39;32321;-32321;0.0000;65535.0000;1053.0000;1053.0000;1.6068;1.7940E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
504;309.87;32271;-32271;0.0000;65535.0000;1186.0000;1186.0000;1.8097;1.7424E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
505;310.35;32222;-32222;0.0000;65535.0000;1096.0000;1096.0000;1.6724;1.7767E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
506;310.83;32172;-32172;0.0000;65535.0000;1188.0000;1188.0000;1.8128;1.7417E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
507;311.30;32123;-32123;0.0000;65535.0000;1158.0000;1158.0000;1.7670;1.7528E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
508;311.78;32074;-32074;0.0000;65535.0000;1123.0000;1123.0000;1.7136;1.7661E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
509;312.26;32025;-32025;0.0000;65535.0000;1101.0000;1101.0000;1.6800;1.7747E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
510;312.73;31976;-31976;0.0000;65535.0000;1199.0000;1199.0000;1.8296;1.7377E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
511;313.21;31927;-31927;0.0000;65535.0000;1142.0000;1142.0000;1.7426;1.7588E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
512;313.69;31879;-31879;0.0000;65535.0000;1071.0000;1071.0000;1.6342;1.7867E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
513;314.16;31830;-31830;0.0000;65535.0000;1100.0000;1100.0000;1.6785;1.7751E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
514;314.64;31782;-31782;0.0000;65535.0000;1046.0000;1046.0000;1.5961;1.7969E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
515;315.12;31734;-31734;0.0000;65535.0000;1115.0000;1115.0000;1.7014;1.7692E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
516;315.59;31686;-31686;0.0000;65535.0000;1124.0000;1124.0000;1.7151;1.7657E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
517;316.07;31639;-31639;0.0000;65535.0000;1199.0000;1199.0000;1.8296;1.7377E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
518;316.55;31591;-31591;0.0000;65535.0000;1096.0000;1096.0000;1.6724;1.7767E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
519;317.02;31544;-31544;0.0000;65535.0000;2004.0000;2004.0000;3.0579;1.5146E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
520;317.50;31496;-31496;0.0000;65535.0000;1131.0000;1131.0000;1.7258;1.7630E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
521;317.97;31449;-31449;0.0000;65535.0000;1211.0000;1211.0000;1.8479;1.7333E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
522;318.45;31402;-31402;0.0000;65535.0000;1111.0000;1111.0000;1.6953;1.7708E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
523;318.92;31355;-31355;0.0000;65535.0000;1214.0000;1214.0000;1.8524;1.7323E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
524;319.40;31309;-31309;0.0000;65535.0000;1279.0000;1279.0000;1.9516;1.7096E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
525;319.87;31262;-31262;0.0000;65535.0000;1007.0000;1007.0000;1.5366;1.8134E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
526;320.35;31216;-31216;0.0000;65535.0000;2233.0000;2233.0000;3.4073;1.4676E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
527;320.82;31170;-31170;0.0000;65535.0000;1716.0000;1716.0000;2.6184;1.5820E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
528;321.30;31124;-31124;0.0000;65535.0000;1297.0000;1297.0000;1.9791;1.7035E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
529;321.77;31078;-31078;0.0000;65535.0000;1167.0000;1167.0000;1.7807;1.7494E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
530;322.25;31032;-31032;0.0000;65535.0000;1247.0000;1247.0000;1.9028;1.7206E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
531;322.72;30986;-30986;0.0000;65535.0000;1118.0000;1118.0000;1.7060;1.7680E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
532;323.20;30941;-30941;0.0000;65535.0000;1244.0000;1244.0000;1.8982;1.7217E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
533;323.67;30895;-30895;0.0000;65535.0000;1188.0000;1188.0000;1.8128;1.7417E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
534;324.15;30850;-30850;0.0000;65535.0000;1185.0000;1185.0000;1.8082;1.7428E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
535;324.62;30805;-30805;0.0000;65535.0000;1270.0000;1270.0000;1.9379;1.7127E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
536;325.10;30760;-30760;0.0000;65535.0000;1234.0000;1234.0000;1.8830;1.7252E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
537;325.57;30715;-30715;0.0000;65535.0000;1004.0000;1004.0000;1.5320;1.8147E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
538;326.04;30671;-30671;0.0000;65535.0000;1263.0000;1263.0000;1.9272;1.7151E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
539;326.52;30626;-30626;0.0000;65535.0000;1258.0000;1258.0000;1.9196;1.7168E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
540;326.99;30582;-30582;0.0000;65535.0000;2324.0000;2324.0000;3.5462;1.4502E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
541;327.46;30538;-30538;0.0000;65535.0000;1077.0000;1077.0000;1.6434;1.7843E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
542;327.94;30494;-30494;0.0000;65535.0000;1155.0000;1155.0000;1.7624;1.7539E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
543;328.41;30450;-30450;0.0000;65535.0000;1056.0000;1056.0000;1.6114;1.7928E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
544;328.88;30406;-30406;0.0000;65535.0000;1338.0000;1338.0000;2.0417;1.6900E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
545;329.36;30362;-30362;0.0000;65535.0000;1124.0000;1124.0000;1.7151;1.7657E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
546;329.83;30319;-30319;0.0000;65535.0000;1119.0000;1119.0000;1.7075;1.7676E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
547;330.30;30275;-30275;0.0000;65535.0000;1127.0000;1127.0000;1.7197;1.7645E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
548;330.78;30232;-30232;0.0000;65535.0000;1165.0000;1165.0000;1.7777;1.7501E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
549;331.25;30189;-30189;0.0000;65535.0000;1231.0000;1231.0000;1.8784;1.7262E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
550;331.72;30146;-30146;0.0000;65535.0000;1086.0000;1086.0000;1.6571;1.7806E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
551;332.20;30103;-30103;0.0000;65535.0000;1266.0000;1266.0000;1.9318;1.7140E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
552;332.67;30060;-30060;0.0000;65535.0000;1023.0000;1023.0000;1.5610;1.8066E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
553;333.14;30017;-30017;0.0000;65535.0000;1083.0000;1083.0000;1.6526;1.7818E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
554;333.61;29975;-29975;0.0000;65535.0000;1078.0000;1078.0000;1.6449;1.7839E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
555;334.08;29933;-29933;0.0000;65535.0000;1185.0000;1185.0000;1.8082;1.7428E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
556;334.56;29890;-29890;0.0000;65535.0000;1188.0000;1188.0000;1.8128;1.7417E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
557;335.03;29848;-29848;0.0000;65535.0000;991.0000;991.0000;1.5122;1.8204E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
558;335.50;29806;-29806;0.0000;65535.0000;1124.0000;1124.0000;1.7151;1.7657E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
559;335.97;29764;-29764;0.0000;65535.0000;1107.0000;1107.0000;1.6892;1.7723E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
560;336.44;29723;-29723;0.0000;65535.0000;1111.0000;1111.0000;1.6953;1.7708E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
561;336.92;29681;-29681;0.0000;65535.0000;1238.0000;1238.0000;1.8891;1.7238E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
562;337.39;29640;-29640;0.0000;65535.0000;1149.0000;1149.0000;1.7533;1.7562E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
563;337.86;29598;-29598;0.0000;65535.0000;1226.0000;1226.0000;1.8708;1.7280E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
564;338.33;29557;-29557;0.0000;65535.0000;1272.0000;1272.0000;1.9409;1.7120E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
565;338.80;29516;-29516;0.0000;65535.0000;1434.0000;1434.0000;2.1881;1.6599E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
566;339.27;29475;-29475;0.0000;65535.0000;2196.0000;2196.0000;3.3509;1.4748E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
567;339.74;29434;-29434;0.0000;65535.0000;1135.0000;1135.0000;1.7319;1.7615E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
568;340.21;29393;-29393;0.0000;65535.0000;1175.0000;1175.0000;1.7929;1.7464E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
569;340.68;29353;-29353;0.0000;65535.0000;1129.0000;1129.0000;1.7227;1.7638E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
570;341.15;29312;-29312;0.0000;65535.0000;1279.0000;1279.0000;1.9516;1.7096E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
571;341.62;29272;-29272;0.0000;65535.0000;1260.0000;1260.0000;1.9226;1.7161E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
572;342.09;29232;-29232;0.0000;65535.0000;959.0000;959.0000;1.4633;1.8347E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
573;342.57;29192;-29192;0.0000;65535.0000;1028.0000;1028.0000;1.5686;1.8045E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
574;343.04;29152;-29152;0.0000;65535.0000;1097.0000;1097.0000;1.6739;1.7763E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
575;343.51;29112;-29112;0.0000;65535.0000;1143.0000;1143.0000;1.7441;1.7584E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
576;343.98;29072;-29072;0.0000;65535.0000;1261.0000;1261.0000;1.9242;1.7158E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
577;344.45;29032;-29032;0.0000;65535.0000;996.0000;996.0000;1.5198;1.8182E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
578;344.92;28993;-28993;0.0000;65535.0000;1073.0000;1073.0000;1.6373;1.7859E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
579;345.38;28953;-28953;0.0000;65535.0000;1080.0000;1080.0000;1.6480;1.7830E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
580;345.85;28914;-28914;0.0000;65535.0000;1033.0000;1033.0000;1.5763;1.8024E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
581;346.32;28875;-28875;0.0000;65535.0000;1206.0000;1206.0000;1.8402;1.7351E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
